CustomerID,Name,Email,Gender,Age,City,MaritalStatus,NumChildren,JoinDate,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
CUST10365,Indranil Upadhyay,hdevan@yahoo.com,Male,75,Ahmedabad,Widowed,0,2023-09-20,6,26,28124.5,5,4,5,545,Loyal Customers
CUST10366,Oorja Sunder,dborra@srinivas.com,Female,53,Ahmedabad,Married,0,2020-08-11,36,27,20667.09,3,4,2,342,Other
CUST10367,Emir Tandon,mannnirvi@bains.biz,Female,64,Pune,Single,2,2021-07-13,71,22,29118.91,2,2,5,225,Big Spenders
CUST10368,Farhan Bakshi,indranilloyal@hotmail.com,Female,68,Hyderabad,Single,1,2021-03-13,55,24,24060.63,2,3,3,233,At Risk
CUST10369,Sumer Thakkar,shaanlanka@gmail.com,Female,36,Jaipur,Married,0,2022-08-28,71,22,20250.28,2,2,2,222,Lost Customers
CUST10370,Abram Swamy,kardhruv@gmail.com,Female,69,Mumbai,Single,4,2024-07-13,10,26,20439.83,5,4,2,542,Loyal Customers
CUST10371,Seher Dey,amira61@hotmail.com,Female,65,Bangalore,Single,2,2024-04-12,6,28,23626.18,5,5,3,553,Loyal Customers
CUST10372,Nayantara Salvi,goswamirhea@batta-kale.com,Not Disclosed,60,Jaipur,Widowed,0,2021-07-11,125,23,23762.14,1,3,3,133,At Risk
CUST10373,Umang Date,miraya28@rana.com,Male,32,Delhi,Married,4,2021-09-28,66,33,35231.82,2,5,5,255,Big Spenders
CUST10374,Taimur Rege,vsami@yogi-ratta.info,Not Disclosed,25,Ahmedabad,Widowed,0,2023-08-02,23,20,24714.77,4,2,4,424,Other
CUST10375,Baiju Lalla,kiaan33@hotmail.com,Male,41,Pune,Divorced,3,2021-01-18,104,23,24832.72,1,3,4,134,At Risk
CUST10376,Shray Dave,gsom@kala.com,Not Disclosed,64,Chennai,Married,3,2021-08-09,174,25,27013.37,1,4,4,144,At Risk
CUST10377,Divyansh Choudhary,jjain@sama.net,Not Disclosed,18,Mumbai,Widowed,0,2022-10-09,28,24,23338.16,3,3,3,333,Other
CUST10378,Ishaan Chokshi,renee55@hotmail.com,Female,75,Jaipur,Single,0,2023-05-30,14,22,16664.32,4,2,1,421,Other
CUST10379,Aniruddh Choudhry,xyohannan@hotmail.com,Male,51,Bangalore,Single,3,2021-08-24,19,18,20526.54,4,1,2,412,Other
CUST10380,Shlok Anand,pranayrout@bansal.com,Male,31,Pune,Divorced,0,2022-11-08,117,31,32543.13,1,5,5,155,Big Spenders
CUST10381,Suhana Talwar,agatevihaan@mangat-gala.biz,Not Disclosed,41,Chennai,Widowed,3,2023-07-03,5,29,27119.18,5,5,4,554,Loyal Customers
CUST10382,Yuvaan Shroff,mannat16@gmail.com,Male,30,Lucknow,Married,0,2022-01-12,112,19,22476.77,1,2,3,123,Lost Customers
CUST10383,Shray Som,berakimaya@hotmail.com,Not Disclosed,37,Lucknow,Widowed,2,2023-03-07,33,31,23207.57,3,5,3,353,Other
CUST10384,Misha Shroff,svala@iyengar-rastogi.com,Female,19,Pune,Single,3,2020-10-20,14,21,27666.87,4,2,4,424,Other
CUST10385,Indrans Setty,zsampath@bawa-jayaraman.com,Not Disclosed,58,Lucknow,Widowed,2,2020-11-11,99,27,22158.34,1,4,3,143,At Risk
CUST10386,Madhav Sagar,vasarohan@yahoo.com,Not Disclosed,39,Chennai,Single,2,2024-05-28,1,30,27051.63,5,5,4,554,Loyal Customers
CUST10387,Ojas Tata,bbhavsar@yahoo.com,Male,62,Jaipur,Widowed,4,2023-12-05,6,23,26692.97,5,3,4,534,Other
CUST10388,Lakshay Dewan,damini94@doctor-deo.com,Not Disclosed,54,Jaipur,Widowed,1,2022-10-16,22,28,32326.49,4,5,5,455,Loyal Customers
CUST10389,Yasmin Wason,pranayhari@hotmail.com,Not Disclosed,54,Pune,Widowed,0,2021-10-22,179,28,24616.37,1,5,4,154,At Risk
CUST10390,Saira Chad,batrakeya@gmail.com,Female,61,Jaipur,Divorced,1,2022-06-15,82,22,16754.84,1,2,1,121,Lost Customers
CUST10391,Baiju Lal,johalyashvi@gmail.com,Female,56,Jaipur,Divorced,0,2024-07-13,45,18,18750.09,2,1,2,212,Lost Customers
CUST10392,Hansh Ahluwalia,mishagoel@hotmail.com,Male,56,Mumbai,Widowed,1,2023-03-15,12,26,24657.03,4,4,4,444,Loyal Customers
CUST10393,Elakshi Barman,advik70@walla.com,Female,32,Jaipur,Widowed,0,2022-06-04,5,26,24115.67,5,4,3,543,Loyal Customers
CUST10394,Vritika Kala,azadbahl@yahoo.com,Female,39,Bangalore,Widowed,3,2023-12-30,34,28,26865.66,3,5,4,354,Other
CUST10395,Vaibhav Dhawan,contractorshamik@yahoo.com,Male,59,Delhi,Divorced,3,2022-03-27,53,27,28101.46,2,4,5,245,Big Spenders
CUST10396,Kismat Chaudry,yashvi62@kuruvilla.com,Male,34,Jaipur,Single,1,2023-01-28,50,14,14578.1,2,1,1,211,Lost Customers
CUST10397,Parinaaz Hora,vanya04@de.com,Male,38,Chennai,Divorced,1,2023-12-27,83,26,26216.31,1,4,4,144,At Risk
CUST10398,Tanya Kapur,divyansh40@yahoo.com,Male,31,Delhi,Divorced,0,2023-03-17,4,31,29351.97,5,5,5,555,Best Customers
CUST10399,Ira Chawla,samrayakshit@ahluwalia.com,Not Disclosed,22,Bangalore,Divorced,4,2021-04-27,144,23,15190.41,1,3,1,131,At Risk
CUST10400,Shlok Bava,kismatsarin@gmail.com,Not Disclosed,39,Hyderabad,Single,4,2020-08-02,84,24,20398.02,1,3,2,132,At Risk
CUST10401,Vanya Sarna,choudharyyuvaan@hotmail.com,Not Disclosed,62,Bangalore,Divorced,1,2020-11-18,51,22,24080.4,2,2,3,223,Lost Customers
CUST10402,Eva Johal,shankarvanya@sachdeva-johal.com,Female,44,Jaipur,Widowed,2,2020-08-25,187,27,26339.09,1,4,4,144,At Risk
CUST10403,Divij Ramesh,nitya43@hotmail.com,Male,30,Kolkata,Married,2,2021-04-02,39,20,23504.26,3,2,3,323,Other
CUST10404,Vidur Dasgupta,riya24@yahoo.com,Not Disclosed,33,Hyderabad,Married,2,2023-02-09,18,35,31433.0,4,5,5,455,Loyal Customers
CUST10405,Damini Rege,heersahota@ben.com,Female,31,Lucknow,Married,2,2023-01-13,43,24,27028.29,2,3,4,234,At Risk
CUST10406,Madhup Bumb,vidurdeep@cherian-ravi.com,Female,65,Chennai,Single,2,2021-04-17,97,23,21082.18,1,3,2,132,At Risk
CUST10407,Tiya Babu,tkamdar@jain-sood.com,Not Disclosed,37,Pune,Widowed,0,2022-03-04,34,20,25355.18,3,2,4,324,Other
CUST10408,Reyansh Dey,jranganathan@hotmail.com,Male,19,Chennai,Widowed,1,2023-03-15,12,26,22734.39,4,4,3,443,Loyal Customers
CUST10409,Vidur Balasubramanian,dhanuk73@venkatesh-dube.com,Not Disclosed,49,Chennai,Single,1,2022-02-02,29,16,17380.76,3,1,1,311,Other
CUST10410,Aarush Thakkar,btandon@yahoo.com,Female,69,Jaipur,Divorced,1,2021-09-19,205,18,15991.63,1,1,1,111,Lost Customers
CUST10411,Mahika Sem,seherkalita@yahoo.com,Female,66,Delhi,Widowed,0,2023-10-13,43,23,27754.78,2,3,4,234,At Risk
CUST10412,Dhanush Seth,tejas96@halder.biz,Male,73,Lucknow,Divorced,1,2021-10-21,17,16,19488.42,4,1,2,412,Other
CUST10413,Mahika Chaudhry,prishakhare@chadha-sankar.com,Male,21,Delhi,Married,0,2020-10-17,134,36,37479.39,1,5,5,155,Big Spenders
CUST10414,Rania Ghose,xtailor@gmail.com,Male,74,Delhi,Married,0,2021-07-05,119,21,23287.03,1,2,3,123,Lost Customers
CUST10415,Jivika Chanda,pihudash@bhasin.net,Male,45,Mumbai,Single,0,2022-03-08,11,23,18333.37,4,3,2,432,Other
CUST10416,Umang Dhar,dugalnirvi@borah.com,Male,52,Chennai,Divorced,2,2020-08-18,8,35,28346.89,5,5,5,555,Best Customers
CUST10417,Priyansh Singhal,yohannankartik@ramachandran.com,Not Disclosed,18,Jaipur,Married,1,2023-01-30,20,18,20034.13,4,1,2,412,Other
CUST10418,Hrishita Vala,lavanyabalay@yahoo.com,Female,36,Lucknow,Divorced,3,2023-11-25,117,17,17236.89,1,1,1,111,Lost Customers
CUST10419,Devansh Sanghvi,kanavramaswamy@sarma.com,Male,31,Kolkata,Single,0,2021-08-10,51,17,20050.72,2,1,2,212,Lost Customers
CUST10420,Dhanush Gokhale,nirvimander@yahoo.com,Not Disclosed,62,Pune,Single,1,2020-11-07,30,26,23912.59,3,4,3,343,Other
CUST10421,Gokul Malhotra,bshanker@choudhury-kapadia.net,Female,25,Mumbai,Married,1,2022-06-02,3,21,24908.09,5,2,4,524,Other
CUST10422,Oorja Mander,sinhabadal@venkataraman-ranganathan.info,Male,66,Bangalore,Married,0,2022-03-29,9,24,23196.78,5,3,3,533,Other
CUST10423,Kaira Grover,amirachaudhry@hotmail.com,Female,75,Delhi,Single,2,2021-04-05,44,22,25191.12,2,2,4,224,Lost Customers
CUST10424,Kismat Chawla,raunakbera@basu.biz,Not Disclosed,27,Delhi,Widowed,0,2022-08-09,19,17,19527.69,4,1,2,412,Other
CUST10425,Oorja Toor,dsekhon@yahoo.com,Male,65,Ahmedabad,Divorced,0,2022-10-02,60,16,19349.67,2,1,2,212,Lost Customers
CUST10426,Sahil Shenoy,aaryahiahuja@yahoo.com,Male,46,Hyderabad,Married,2,2021-06-10,43,29,25563.51,2,5,4,254,At Risk
CUST10427,Nirvaan Sabharwal,dishanibal@halder.com,Male,21,Hyderabad,Single,2,2021-12-16,96,22,24153.42,1,2,3,123,Lost Customers
CUST10428,Aradhya Gour,roykimaya@hotmail.com,Male,23,Hyderabad,Divorced,2,2022-10-06,114,17,20971.62,1,1,2,112,Lost Customers
CUST10429,Miraan Lad,upadhyayneysa@sabharwal.com,Not Disclosed,45,Hyderabad,Single,2,2022-06-06,16,24,28064.88,4,3,5,435,Big Spenders
CUST10430,Advika Trivedi,jbora@krishnan-halder.com,Male,38,Chennai,Divorced,1,2024-03-05,22,27,29706.95,4,4,5,445,Loyal Customers
CUST10431,Devansh Sarin,ngoswami@gmail.com,Not Disclosed,73,Lucknow,Widowed,3,2022-10-03,55,25,26226.870000000003,2,4,4,244,At Risk
CUST10432,Madhup Khosla,miraanchaudhari@sama.com,Female,23,Kolkata,Married,2,2022-10-30,1,15,18556.52,5,1,2,512,Other
CUST10433,Zaina Som,raunakbhatia@ahluwalia.org,Female,74,Chennai,Married,2,2024-07-11,11,30,23058.28,4,5,3,453,Loyal Customers
CUST10434,Yashvi Lalla,fmadan@sen-boase.net,Male,33,Delhi,Widowed,3,2021-11-30,9,24,25160.51,5,3,4,534,Other
CUST10435,Samar Sama,mshenoy@yahoo.com,Not Disclosed,37,Chennai,Divorced,1,2020-10-04,46,18,16235.18,2,1,1,211,Lost Customers
CUST10436,Vihaan Goswami,lakshit95@tiwari-rattan.com,Female,40,Chennai,Widowed,4,2022-07-19,82,25,32200.6,1,4,5,145,Big Spenders
CUST10437,Yashvi Upadhyay,rati24@hotmail.com,Not Disclosed,19,Chennai,Married,1,2020-12-23,25,24,25631.36,3,3,4,334,Other
CUST10438,Shanaya Gala,arnavbal@gmail.com,Female,54,Bangalore,Married,0,2024-07-24,24,33,32246.83,4,5,5,455,Loyal Customers
CUST10439,Kismat Kashyap,deolyasmin@hotmail.com,Not Disclosed,58,Bangalore,Married,0,2023-08-01,16,31,29537.18,4,5,5,455,Loyal Customers
CUST10440,Chirag Sekhon,bhattacharyyasuhana@ghose-deshmukh.info,Not Disclosed,34,Hyderabad,Divorced,2,2022-10-23,6,25,26186.9,5,4,4,544,Loyal Customers
CUST10441,Faiyaz Dua,manikyalad@hotmail.com,Male,35,Pune,Divorced,0,2020-09-27,105,26,28492.0,1,4,5,145,Big Spenders
CUST10442,Aayush Agate,wsathe@wali.com,Male,53,Chennai,Widowed,3,2022-06-06,113,26,21343.66,1,4,2,142,At Risk
CUST10443,Ivana Rout,yakshitboase@saran.com,Male,61,Chennai,Single,2,2023-02-12,39,18,19456.51,3,1,2,312,Other
CUST10444,Mahika Wali,urvibadal@dewan.com,Female,52,Mumbai,Single,2,2021-02-15,32,22,18653.94,3,3,2,332,Other
CUST10445,Rati Tiwari,suramani@kalita.com,Male,59,Chennai,Divorced,1,2024-05-25,1,23,29240.35,5,3,5,535,Big Spenders
CUST10446,Vihaan Kala,sgill@yahoo.com,Female,72,Jaipur,Divorced,1,2023-06-27,37,28,21858.27,3,5,3,353,Other
CUST10447,Aayush Dugal,krishbiju@baral.info,Male,29,Kolkata,Single,4,2021-05-13,22,20,22560.22,4,2,3,423,Other
CUST10448,Hansh Sawhney,lchoudhry@hotmail.com,Not Disclosed,63,Hyderabad,Single,0,2020-08-01,3,28,25991.5,5,5,4,554,Loyal Customers
CUST10449,Samaira Chopra,walishalv@bassi-bhat.net,Female,38,Lucknow,Widowed,0,2021-10-01,20,23,18602.19,4,3,2,432,Other
CUST10450,Shalv Sunder,kalekaira@yahoo.com,Male,32,Ahmedabad,Single,0,2021-07-22,11,22,22862.25,4,3,3,433,Other
CUST10451,Jivin Ranganathan,kabir79@kari.com,Male,32,Chennai,Divorced,0,2024-05-15,27,25,27303.59,3,4,4,344,Other
CUST10452,Nitya Ravel,vihaan59@yahoo.com,Male,22,Ahmedabad,Widowed,3,2020-11-04,41,23,29971.16,3,3,5,335,Big Spenders
CUST10453,Kanav Warrior,eshani75@hotmail.com,Female,55,Jaipur,Widowed,0,2022-05-28,30,16,12774.61,3,1,1,311,Other
CUST10454,Shalv Agrawal,zain23@sastry-kumar.org,Female,30,Kolkata,Single,0,2021-01-30,141,19,19800.59,1,2,2,122,Lost Customers
CUST10455,Kavya Dubey,deolnavya@bhalla.net,Male,66,Bangalore,Married,2,2020-10-08,115,20,18971.83,1,2,2,122,Lost Customers
CUST10456,Anahita Kale,bhaminiswaminathan@krishnamurthy-dhingra.biz,Male,28,Pune,Divorced,0,2022-07-01,31,16,15241.98,3,1,1,311,Other
CUST10457,Jivika Kamdar,aaryahikohli@rajagopal.com,Female,23,Lucknow,Married,2,2024-05-31,43,23,22527.05,2,3,3,233,At Risk
CUST10458,Biju Sastry,advikghose@dar.net,Male,23,Pune,Married,2,2022-11-02,6,25,21081.51,5,4,2,542,Loyal Customers
CUST10459,Ivana Johal,aaravchoudhary@lata.com,Male,54,Mumbai,Married,1,2022-10-24,23,28,28834.02,4,5,5,455,Loyal Customers
CUST10460,Yasmin Arora,manikya55@biswas.biz,Female,53,Mumbai,Single,3,2024-03-25,4,15,12543.38,5,1,1,511,New Customers
CUST10461,Ira Balasubramanian,settymyra@yahoo.com,Female,53,Chennai,Married,1,2022-02-01,17,24,23804.16,4,3,3,433,Other
CUST10462,Pari Shanker,yashvi67@yahoo.com,Not Disclosed,38,Lucknow,Divorced,2,2021-11-24,110,26,24681.54,1,4,4,144,At Risk
CUST10463,Keya Sankar,kaladevansh@bhatia.com,Not Disclosed,23,Pune,Divorced,1,2023-06-08,52,27,22830.17,2,4,3,243,At Risk
CUST10464,Devansh Cherian,ritvikdhar@yahoo.com,Male,34,Delhi,Divorced,0,2021-08-14,34,29,32103.72,3,5,5,355,Big Spenders
CUST10465,Rasha Kashyap,shaaniruddh@gmail.com,Male,38,Hyderabad,Divorced,0,2022-07-21,84,29,30303.12,1,5,5,155,Big Spenders
CUST10466,Lagan Sem,pchanda@hotmail.com,Female,73,Ahmedabad,Widowed,1,2021-11-08,67,20,17344.29,2,2,1,221,Lost Customers
CUST10467,Uthkarsh Uppal,nishithkoshy@gmail.com,Male,36,Bangalore,Divorced,0,2024-07-02,55,19,19161.75,2,2,2,222,Lost Customers
CUST10468,Anika Koshy,rajagopalansaira@hotmail.com,Female,45,Lucknow,Married,0,2021-10-26,13,18,20915.6,4,1,2,412,Other
CUST10469,Lakshit Sankaran,achokshi@gmail.com,Not Disclosed,64,Lucknow,Widowed,1,2023-06-04,19,23,21606.38,4,3,3,433,Other
CUST10470,Tara Sarna,hgrover@gmail.com,Not Disclosed,34,Bangalore,Divorced,0,2023-09-04,15,32,34133.31,4,5,5,455,Loyal Customers
CUST10471,Drishya Sawhney,manneurvi@sibal.net,Male,43,Chennai,Married,1,2023-12-23,81,18,18770.56,1,1,2,112,Lost Customers
CUST10472,Neysa Dubey,bbhavsar@hotmail.com,Female,27,Pune,Married,0,2024-05-24,34,17,13423.43,3,1,1,311,Other
CUST10473,Oorja Sandal,xsawhney@gmail.com,Not Disclosed,33,Delhi,Single,0,2022-06-29,74,26,24677.95,2,4,4,244,At Risk
CUST10474,Lagan Sami,rtandon@hotmail.com,Not Disclosed,48,Lucknow,Widowed,2,2023-11-03,98,20,24243.05,1,2,3,123,Lost Customers
CUST10475,Raunak Devi,bhaktashaan@yahoo.com,Not Disclosed,68,Bangalore,Widowed,1,2023-03-24,15,29,30735.6,4,5,5,455,Loyal Customers
CUST10476,Ela Tara,nishith22@sathe-walia.com,Female,53,Jaipur,Widowed,0,2024-06-12,2,26,24745.04,5,4,4,544,Loyal Customers
CUST10477,Pari Kala,himmatbanik@gmail.com,Not Disclosed,41,Mumbai,Divorced,2,2022-04-29,42,36,38015.78,3,5,5,355,Big Spenders
CUST10478,Lavanya Seth,riaanramakrishnan@yahoo.com,Female,33,Jaipur,Divorced,3,2021-04-11,28,22,22823.08,3,3,3,333,Other
CUST10479,Raunak Borde,vdhaliwal@dora.net,Female,66,Chennai,Married,0,2021-09-18,17,28,25175.66,4,5,4,454,Loyal Customers
CUST10480,Divit Wason,btandon@balakrishnan.com,Female,71,Mumbai,Divorced,1,2020-11-01,52,23,23622.42,2,3,3,233,At Risk
CUST10481,Ryan Suresh,geraraunak@hotmail.com,Male,54,Pune,Widowed,0,2021-11-18,58,31,26353.94,2,5,4,254,At Risk
CUST10482,Prerak Shere,reyanshkumer@yahoo.com,Male,74,Lucknow,Single,1,2023-03-30,11,19,17982.43,4,2,1,421,Other
CUST10483,Rasha Badami,veeredwin@thaman-suri.info,Male,50,Hyderabad,Widowed,4,2022-12-08,9,20,23208.07,5,2,3,523,Other
CUST10484,Anay Shroff,magarnavya@hotmail.com,Male,38,Ahmedabad,Married,4,2021-04-15,274,14,12344.25,1,1,1,111,Lost Customers
CUST10485,Aaina Madan,swamymiraya@hotmail.com,Female,26,Bangalore,Divorced,0,2022-12-29,62,20,21361.2,2,2,3,223,Lost Customers
CUST10486,Emir Bhatia,fbasu@goel.com,Not Disclosed,45,Pune,Widowed,1,2024-03-23,36,31,27366.99,3,5,4,354,Other
CUST10487,Anaya Vig,aayushbhatt@yahoo.com,Female,28,Jaipur,Divorced,1,2024-02-04,5,25,19988.83,5,4,2,542,Loyal Customers
CUST10488,Adah Raval,jkara@divan.com,Male,36,Bangalore,Single,2,2022-07-30,44,28,23454.68,2,5,3,253,At Risk
CUST10489,Indrans Gill,karitaran@rajagopalan.com,Female,25,Kolkata,Widowed,2,2024-05-25,12,24,22598.11,4,3,3,433,Other
CUST10490,Lagan Ramachandran,ishaangandhi@gmail.com,Not Disclosed,65,Bangalore,Widowed,1,2023-12-23,50,24,20227.77,2,3,2,232,At Risk
CUST10491,Ivana Manne,dmandal@kapadia.net,Not Disclosed,46,Chennai,Married,0,2021-06-18,109,29,25702.49,1,5,4,154,At Risk
CUST10492,Zoya Chahal,chahalryan@sachdev.com,Not Disclosed,24,Delhi,Widowed,0,2023-11-06,7,18,12918.77,5,1,1,511,New Customers
CUST10493,Rania Dara,dharmajanzachariah@yahoo.com,Female,29,Pune,Widowed,1,2021-06-16,11,24,26996.29,4,3,4,434,Other
CUST10494,Vihaan Ramaswamy,rkeer@yahoo.com,Not Disclosed,20,Lucknow,Married,3,2022-09-23,108,17,21793.38,1,1,3,113,Lost Customers
CUST10495,Uthkarsh Badami,advikachopra@gmail.com,Not Disclosed,46,Pune,Widowed,0,2021-02-08,29,25,24676.8,3,4,4,344,Other
CUST10496,Ahana  Ratti,rhea32@rajagopalan-soman.org,Female,67,Bangalore,Divorced,0,2024-05-29,10,17,14000.5,5,1,1,511,New Customers
CUST10497,Shalv Bose,qzacharia@bansal.com,Male,53,Mumbai,Single,4,2024-05-28,3,20,26715.21,5,2,4,524,Other
CUST10498,Dhruv Vyas,biju36@sanghvi-dewan.com,Not Disclosed,32,Pune,Divorced,1,2023-05-29,68,28,24983.58,2,5,4,254,At Risk
CUST10499,Yuvraj  Baria,kakaralisha@yahoo.com,Not Disclosed,24,Kolkata,Single,2,2021-06-05,39,34,24403.17,3,5,4,354,Other
CUST10500,Aayush Zachariah,yuvraj-sinha@saxena.com,Female,44,Pune,Divorced,1,2022-09-17,20,20,19431.67,4,2,2,422,Other
CUST10501,Amani Wali,rati94@dubey.info,Male,43,Jaipur,Widowed,3,2024-04-06,8,24,24102.59,5,3,3,533,Other
CUST10502,Reyansh Buch,anay24@dada.org,Not Disclosed,65,Pune,Married,1,2020-10-18,427,13,16877.14,1,1,1,111,Lost Customers
CUST10503,Kartik Barad,aniruddh32@chahal.org,Female,26,Lucknow,Married,0,2022-09-05,52,27,32895.08,2,4,5,245,Big Spenders
CUST10504,Aarav Tandon,nehmat24@baria.com,Male,74,Pune,Married,0,2022-07-13,54,23,18183.96,2,3,2,232,At Risk
CUST10505,Inaaya  Bir,rohanthaker@hotmail.com,Male,45,Mumbai,Widowed,0,2022-03-06,37,23,29488.33,3,3,5,335,Big Spenders
CUST10506,Elakshi Bedi,oiyengar@aurora.info,Female,53,Chennai,Divorced,1,2021-02-01,76,23,22851.21,2,3,3,233,At Risk
CUST10507,Ritvik Saran,lgour@gmail.com,Female,49,Pune,Divorced,2,2023-04-21,68,22,24291.75,2,3,3,233,At Risk
CUST10508,Ela Shan,adahsarkar@chaudhary.info,Female,59,Lucknow,Widowed,1,2022-08-09,96,25,24280.63,1,4,3,143,At Risk
CUST10509,Nirvaan Thakur,darshit03@gandhi-shan.biz,Female,29,Delhi,Widowed,0,2021-07-17,60,22,23895.11,2,3,3,233,At Risk
CUST10510,Amira Wable,arnav34@gmail.com,Male,47,Delhi,Single,1,2022-06-27,59,30,44367.33,2,5,5,255,Big Spenders
CUST10511,Vedika Sidhu,shaanbehl@gmail.com,Female,70,Pune,Divorced,2,2024-02-02,7,26,27033.89,5,4,4,544,Loyal Customers
CUST10512,Kiaan Sekhon,romiltandon@yahoo.com,Female,53,Lucknow,Widowed,1,2024-04-09,46,17,19954.23,2,1,2,212,Lost Customers
CUST10513,Mehul Atwal,ryan21@ghosh.com,Not Disclosed,43,Jaipur,Married,0,2023-05-19,9,21,22078.86,5,2,3,523,Other
CUST10514,Ayesha Kari,kismatgill@barman.com,Not Disclosed,30,Lucknow,Married,0,2023-07-13,23,18,16999.03,4,1,1,411,Other
CUST10515,Hiran Shenoy,wraj@gmail.com,Female,75,Lucknow,Single,1,2021-05-31,11,20,18359.62,4,2,2,422,Other
CUST10516,Zaina Varghese,rati55@yahoo.com,Male,40,Chennai,Divorced,2,2020-09-24,53,26,22987.87,2,4,3,243,At Risk
CUST10517,Farhan Hari,bhavin87@yahoo.com,Not Disclosed,73,Kolkata,Married,2,2024-04-29,87,29,33278.66,1,5,5,155,Big Spenders
CUST10518,Samar Tiwari,jmannan@hotmail.com,Female,32,Chennai,Widowed,4,2020-10-18,151,23,24997.65,1,3,4,134,At Risk
CUST10519,Diya Bail,kartik53@hotmail.com,Female,60,Bangalore,Single,1,2021-07-06,235,19,23211.21,1,2,3,123,Lost Customers
CUST10520,Aaina Kade,divijdayal@gmail.com,Female,56,Lucknow,Married,0,2021-01-18,32,20,23725.59,3,2,3,323,Other
CUST10521,Kaira Vohra,btara@bora.net,Not Disclosed,38,Kolkata,Married,2,2023-07-25,4,22,15914.19,5,3,1,531,Other
CUST10522,Zain Badami,hvarma@hotmail.com,Female,24,Kolkata,Single,2,2021-03-01,40,28,25568.46,3,5,4,354,Other
CUST10523,Emir Sankaran,gkata@hotmail.com,Male,69,Kolkata,Married,0,2020-10-06,202,20,20184.81,1,2,2,122,Lost Customers
CUST10524,Zoya Verma,vasaprerak@hotmail.com,Not Disclosed,70,Bangalore,Divorced,0,2022-11-03,59,28,25484.43,2,5,4,254,At Risk
CUST10525,Pranay Gaba,inaaya-bala@dugar.com,Female,38,Jaipur,Divorced,3,2020-11-02,11,27,27808.66,4,4,4,444,Loyal Customers
CUST10526,Shanaya Jhaveri,lalabhamini@balay.com,Male,30,Bangalore,Married,4,2021-04-09,116,25,29998.61,1,4,5,145,Big Spenders
CUST10527,Yuvaan Ramesh,charvi81@hotmail.com,Male,27,Delhi,Widowed,1,2023-11-25,15,27,21700.69,4,4,3,443,Loyal Customers
CUST10528,Mohanlal Basu,anvi82@sarna.biz,Male,45,Bangalore,Divorced,2,2021-02-23,48,24,24042.98,2,3,3,233,At Risk
CUST10529,Dhanuk Gokhale,samaira55@yahoo.com,Not Disclosed,62,Chennai,Married,0,2023-10-22,28,24,25212.18,3,3,4,334,Other
CUST10530,Anika Kanda,misha62@gmail.com,Male,32,Hyderabad,Widowed,1,2022-04-21,76,22,24954.25,2,3,4,234,At Risk
CUST10531,Ojas Ray,emani@hotmail.com,Male,59,Delhi,Married,1,2023-07-22,96,17,12053.75,1,1,1,111,Lost Customers
CUST10532,Eva Swaminathan,bhamini27@gmail.com,Not Disclosed,27,Hyderabad,Divorced,2,2020-10-12,94,27,24668.05,1,4,4,144,At Risk
CUST10533,Indrajit Vora,vanya18@raj.biz,Female,75,Chennai,Single,1,2024-05-09,20,28,24125.46,4,5,3,453,Loyal Customers
CUST10534,Romil Deshmukh,vartyneysa@gola-baria.com,Male,51,Pune,Married,2,2023-03-27,88,29,28466.57,1,5,5,155,Big Spenders
CUST10535,Amira Taneja,fdate@borde.com,Male,62,Mumbai,Divorced,0,2022-08-22,4,16,17192.4,5,1,1,511,New Customers
CUST10536,Gatik Bhakta,anayaratti@hotmail.com,Not Disclosed,30,Delhi,Single,2,2023-09-14,46,26,24791.83,2,4,4,244,At Risk
CUST10537,Eshani Brahmbhatt,bijuchandra@hotmail.com,Male,73,Kolkata,Divorced,0,2023-12-22,13,23,27334.83,4,3,4,434,Other
CUST10538,Nayantara Shanker,cdhillon@yahoo.com,Not Disclosed,54,Jaipur,Widowed,2,2022-04-09,52,25,31479.15,2,4,5,245,Big Spenders
CUST10539,Anay Mani,stak@gmail.com,Male,45,Chennai,Divorced,3,2020-12-01,42,30,31484.36,3,5,5,355,Big Spenders
CUST10540,Stuvan Venkatesh,pihu41@hotmail.com,Female,44,Kolkata,Divorced,4,2021-11-07,14,19,16489.12,4,2,1,421,Other
CUST10541,Reyansh Chaudry,advik45@iyengar.com,Male,30,Delhi,Married,0,2022-02-26,5,24,22662.22,5,3,3,533,Other
CUST10542,Umang Bora,benuthkarsh@yahoo.com,Male,33,Kolkata,Widowed,2,2022-11-24,134,18,16713.27,1,1,1,111,Lost Customers
CUST10543,Aarush Walla,himmatdugar@gmail.com,Female,54,Delhi,Single,0,2024-06-25,28,21,23594.01,3,2,3,323,Other
CUST10544,Jayan Zachariah,madhup39@gmail.com,Not Disclosed,18,Mumbai,Widowed,3,2021-06-10,248,24,28246.6,1,3,5,135,Big Spenders
CUST10545,Yashvi Devi,xkeer@yahoo.com,Female,44,Bangalore,Married,2,2023-02-22,7,14,17520.05,5,1,1,511,New Customers
CUST10546,Mamooty Gera,ehsaan68@saran.com,Not Disclosed,41,Kolkata,Divorced,1,2022-05-16,30,24,25082.3,3,3,4,334,Other
CUST10547,Darshit Sura,fwagle@yahoo.com,Male,50,Pune,Married,2,2024-06-05,24,20,18639.33,3,2,2,322,Other
